time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,Time Executed,pm2.5_10minute_a,pm2.5_10minute_b,PM2.5_Diff,PM2.5_RelDiff,PM2.5_JumpA,PM2.5_JumpB,PM2.5_JumpRelDiff,PM2.5 QA Flag,PM2.5 Uncorrected Avg,humidity_a,humidity_b,RH_Diff,RH_JumpA,RH_JumpB,RH_JumpDiff,RH QA Flag,RH Avg,PM2.5 Corrected
08-13-2022 00:11:03,08-13-2022 00:09:00,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,66,0,08-13-2022 00:11:02,1.9,1.7,0.2,11.0,0.3,0.1,100.0,Passed,1.8,58,0,58.0,0.0,0,0.0,RHZB,58,-0.8
08-13-2022 00:11:04,08-13-2022 00:09:06,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-13-2022 00:11:02,1.9,1.9,0.0,0.0,0.1,0.1,0.0,Passed,1.9,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:11:04,08-13-2022 00:09:00,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,66,0,08-13-2022 00:11:02,1.0,1.3,0.3,26.0,0.0,0.0,0,Passed,1.15,54,0,54.0,0.0,0,0.0,RHZB,54,-0.92
08-13-2022 00:11:04,08-13-2022 00:09:42,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,61,0,08-13-2022 00:11:02,3.3,3.4,0.1,3.0,0.1,0.1,0.0,Passed,3.35,78,0,78.0,0.0,0,0.0,RHZB,78,-1.26
08-13-2022 00:11:05,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-13-2022 00:11:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-13-2022 00:11:05,08-13-2022 00:08:48,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,65,0,08-13-2022 00:11:02,5.0,2.7,2.3,60.0,0.2,0.0,200.0,Passed,3.85,57,0,57.0,1.0,0,1.0,RHZB,57,0.52
08-13-2022 00:11:05,08-13-2022 00:10:06,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,66,0,08-13-2022 00:11:02,2.2,0.0,2.2,200.0,0.2,0.0,200.0,ZB,,57,0,57.0,2.0,0,2.0,RHZB,57,
08-13-2022 00:11:05,08-13-2022 00:10:06,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-13-2022 00:11:02,3.7,2.9,0.8,24.0,0.4,0.2,67.0,Passed,3.3,65,0,65.0,1.0,0,1.0,RHZB,65,-0.38
08-13-2022 00:11:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-13-2022 00:11:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-13-2022 00:11:06,08-13-2022 00:08:50,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,73,0,08-13-2022 00:11:02,2.2,2.1,0.1,5.0,0.1,0.1,0.0,Passed,2.15,46,0,46.0,0.0,0,0.0,RHZB,46,0.25
08-13-2022 00:11:06,08-13-2022 00:09:38,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,56,0,08-13-2022 00:11:02,1.3,201.0,199.7,197.0,0.6,0.0,200.0,QQ,,64,0,64.0,0.0,0,0.0,RHZB,64,
08-13-2022 00:11:06,08-13-2022 00:08:49,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,64,0,08-13-2022 00:11:02,17.2,16.2,1.0,6.0,0.2,0.1,67.0,Passed,16.7,56,0,56.0,0.0,0,0.0,RHZB,56,8.43
08-13-2022 00:11:07,08-13-2022 00:09:02,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,61,0,08-13-2022 00:11:02,2.6,2.2,0.4,17.0,0.2,0.1,67.0,Passed,2.4,64,0,64.0,1.0,0,1.0,RHZB,64,-0.86
08-13-2022 00:11:07,08-13-2022 00:09:10,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,60,0,08-13-2022 00:11:02,5.9,5.4,0.5,9.0,0.0,0.5,200.0,Passed,5.65,69,0,69.0,1.0,0,1.0,RHZB,69,0.78
08-13-2022 00:11:07,08-13-2022 00:09:01,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-13-2022 00:11:02,0.7,1.1,0.4,44.0,0.0,0.1,200.0,Passed,0.9,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:11:07,08-13-2022 00:08:17,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,68,70,08-13-2022 00:11:02,1.3,0.9,0.4,36.0,0.0,0.0,0,Passed,1.1,47,51,4.0,0.0,0.0,0.0,Passed,49.0,-0.6
08-13-2022 00:11:08,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-13-2022 00:11:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-13-2022 00:11:08,08-13-2022 00:10:59,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,67,0,08-13-2022 00:11:02,2.7,0.0,2.7,200.0,0.0,0.0,0,ZB,,69,0,69.0,1.0,0,1.0,RHZB,69,
08-13-2022 00:11:08,08-13-2022 00:10:14,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-13-2022 00:11:02,3.2,2.9,0.3,10.0,0.3,0.3,0.0,Passed,3.05,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:11:08,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-13-2022 00:11:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-13-2022 00:21:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-13-2022 00:21:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-13-2022 00:21:03,08-13-2022 00:19:01,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,65,0,08-13-2022 00:21:02,1.7,1.8,0.1,6.0,0.2,0.1,67.0,Passed,1.75,58,0,58.0,0.0,0,0.0,RHZB,58,-0.83
08-13-2022 00:21:03,08-13-2022 00:19:06,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-13-2022 00:21:02,1.9,1.8,0.1,5.0,0.0,0.1,200.0,Passed,1.85,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:21:04,08-13-2022 00:19:00,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,66,0,08-13-2022 00:21:02,1.0,1.3,0.3,26.0,0.0,0.0,0,Passed,1.15,55,0,55.0,1.0,0,1.0,RHZB,55,-0.99
08-13-2022 00:21:04,08-13-2022 00:19:42,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,60,0,08-13-2022 00:21:02,3.5,3.4,0.1,3.0,0.2,0.0,200.0,Passed,3.45,79,0,79.0,1.0,0,1.0,RHZB,79,-1.27
08-13-2022 00:21:04,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-13-2022 00:21:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-13-2022 00:21:04,08-13-2022 00:18:48,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,65,0,08-13-2022 00:21:02,5.0,2.8,2.2,56.0,0.0,0.1,200.0,Passed,3.9,56,0,56.0,1.0,0,1.0,RHZB,56,0.62
08-13-2022 00:21:05,08-13-2022 00:20:06,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,66,0,08-13-2022 00:21:02,2.4,0.0,2.4,200.0,0.2,0.0,200.0,ZB,,56,0,56.0,1.0,0,1.0,RHZB,56,
08-13-2022 00:21:05,08-13-2022 00:20:07,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-13-2022 00:21:02,4.0,3.1,0.9,25.0,0.3,0.2,40.0,Passed,3.55,66,0,66.0,1.0,0,1.0,RHZB,66,-0.29
08-13-2022 00:21:05,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-13-2022 00:21:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-13-2022 00:21:05,08-13-2022 00:18:50,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,72,0,08-13-2022 00:21:02,2.3,2.1,0.2,9.0,0.1,0.0,200.0,Passed,2.2,47,0,47.0,1.0,0,1.0,RHZB,47,0.21
08-13-2022 00:21:05,08-13-2022 00:19:38,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,56,0,08-13-2022 00:21:02,2.2,201.0,198.8,196.0,0.9,0.0,200.0,QQ,,63,0,63.0,1.0,0,1.0,RHZB,63,
08-13-2022 00:21:06,08-13-2022 00:20:49,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,64,0,08-13-2022 00:21:02,13.7,12.8,0.9,7.0,3.5,3.4,3.0,Passed,13.25,56,0,56.0,0.0,0,0.0,RHZB,56,6.32
08-13-2022 00:21:06,08-13-2022 00:19:02,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,61,0,08-13-2022 00:21:02,2.7,2.2,0.5,20.0,0.1,0.0,200.0,Passed,2.45,64,0,64.0,0.0,0,0.0,RHZB,64,-0.83
08-13-2022 00:21:06,08-13-2022 00:19:10,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,59,0,08-13-2022 00:21:02,6.1,5.0,1.1,20.0,0.2,0.4,67.0,Passed,5.55,69,0,69.0,0.0,0,0.0,RHZB,69,0.72
08-13-2022 00:21:06,08-13-2022 00:19:00,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-13-2022 00:21:02,0.7,1.2,0.5,53.0,0.0,0.1,200.0,Passed,0.95,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:21:07,08-13-2022 00:18:17,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,69,70,08-13-2022 00:21:02,1.3,0.9,0.4,36.0,0.0,0.0,0,Passed,1.1,47,51,4.0,0.0,0.0,0.0,Passed,49.0,-0.6
08-13-2022 00:21:07,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-13-2022 00:21:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-13-2022 00:21:07,08-13-2022 00:18:59,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,66,0,08-13-2022 00:21:02,2.6,0.0,2.6,200.0,0.1,0.0,200.0,ZB,,71,0,71.0,2.0,0,2.0,RHZB,71,
08-13-2022 00:21:07,08-13-2022 00:18:14,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-13-2022 00:21:02,3.1,2.8,0.3,10.0,0.1,0.1,0.0,Passed,2.95,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:21:08,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-13-2022 00:21:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-13-2022 00:31:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-13-2022 00:31:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-13-2022 00:31:03,08-13-2022 00:29:01,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,65,0,08-13-2022 00:31:02,1.6,1.8,0.2,12.0,0.1,0.0,200.0,Passed,1.7,58,0,58.0,0.0,0,0.0,RHZB,58,-0.86
