time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,Time Executed,pm2.5_10minute_a,pm2.5_10minute_b,PM2.5_Diff,PM2.5_RelDiff,PM2.5_JumpA,PM2.5_JumpB,PM2.5_JumpRelDiff,PM2.5 QA Flag,PM2.5 Uncorrected Avg,humidity_a,humidity_b,RH_Diff,RH_JumpA,RH_JumpB,RH_JumpDiff,RH QA Flag,RH Avg,PM2.5 Corrected
08-10-2022 07:21:06,08-10-2022 07:18:19,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,72,0,08-10-2022 07:21:02,5.3,4.9,0.4,8.0,0.2,0.1,0.15000000000000002,Passed,5.1,61,0,61.0,0.0,0,0.0,RHZB,61,1.0
08-10-2022 07:21:07,08-10-2022 07:19:58,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,75,0,08-10-2022 07:21:02,6.7,18.0,11.3,91.0,0.1,7.6,3.8499999999999996,QQ,,66,0,66.0,1.0,0,1.0,RHZB,66,
08-10-2022 07:21:07,08-10-2022 07:18:38,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-10-2022 07:21:02,4.0,4.7,0.7,16.0,0.0,0.1,0.05,Passed,4.35,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:21:07,08-10-2022 07:19:58,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,71,73,08-10-2022 07:21:02,3.5,2.7,0.8,26.0,0.1,0.0,0.05,Passed,3.1,61,65,4.0,1.0,2.0,1.0,Passed,63.0,-0.36
08-10-2022 07:21:08,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-10-2022 07:21:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-10-2022 07:21:08,08-10-2022 07:18:19,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,75,0,08-10-2022 07:21:02,3.1,0.0,3.1,200.0,0.0,0.0,0,ZB,,86,0,86.0,1.0,0,1.0,RHZB,86,
08-10-2022 07:21:08,08-10-2022 07:19:31,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-10-2022 07:21:02,3.8,3.5,0.3,8.0,0.0,0.1,0.05,Passed,3.65,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:21:08,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-10-2022 07:21:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-10-2022 07:31:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-10-2022 07:31:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-10-2022 07:31:03,08-10-2022 07:28:25,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,72,0,08-10-2022 07:31:02,6.2,6.6,0.4,6.0,0.0,0.2,0.1,Passed,6.4,70,0,70.0,0.0,0,0.0,RHZB,70,1.16
08-10-2022 07:31:03,08-10-2022 07:28:46,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-10-2022 07:31:02,7.9,7.2,0.7,9.0,0.3,0.1,0.2,Passed,7.55,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:31:03,08-10-2022 07:28:35,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,72,0,08-10-2022 07:31:02,4.7,5.0,0.3,6.0,0.2,0.0,0.1,Passed,4.85,67,0,67.0,1.0,0,1.0,RHZB,67,0.43
08-10-2022 07:31:03,08-10-2022 07:29:07,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,69,0,08-10-2022 07:31:02,21.7,21.7,0.0,0.0,11.2,11.9,11.55,Passed,21.7,99,0,99.0,1.0,0,1.0,RHZB,99,8.47
08-10-2022 07:31:04,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-10-2022 07:31:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-10-2022 07:31:04,08-10-2022 07:30:02,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,72,0,08-10-2022 07:31:02,7.8,6.6,1.2,17.0,0.2,0.2,0.2,Passed,7.2,64,0,64.0,0.0,0,0.0,RHZB,64,2.07
08-10-2022 07:31:04,08-10-2022 07:29:44,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,72,0,08-10-2022 07:31:02,4.9,0.0,4.9,200.0,0.1,0.0,0.05,ZB,,66,0,66.0,0.0,0,0.0,RHZB,66,
08-10-2022 07:31:04,08-10-2022 07:29:04,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,75,0,08-10-2022 07:31:02,3.4,3.0,0.4,12.0,0.0,0.1,0.05,Passed,3.2,75,0,75.0,2.0,0,2.0,RHZB,75,-1.14
08-10-2022 07:31:04,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-10-2022 07:31:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-10-2022 07:31:05,08-10-2022 07:29:14,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,75,0,08-10-2022 07:31:02,4.3,4.0,0.3,7.0,0.2,0.0,0.1,Passed,4.15,58,0,58.0,0.0,0,0.0,RHZB,58,0.63
08-10-2022 07:31:05,08-10-2022 07:29:02,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,71,0,08-10-2022 07:31:02,0.0,300.9,300.9,200.0,0.0,0.0,0,ZA,,69,0,69.0,0.0,0,0.0,RHZB,69,
08-10-2022 07:31:05,08-10-2022 07:28:12,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,75,0,08-10-2022 07:31:02,3.2,3.3,0.1,3.0,0.0,0.0,0,Passed,3.25,55,0,55.0,0.0,0,0.0,RHZB,55,0.29
08-10-2022 07:31:05,08-10-2022 07:28:19,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,72,0,08-10-2022 07:31:02,5.3,4.9,0.4,8.0,0.0,0.0,0,Passed,5.1,60,0,60.0,1.0,0,1.0,RHZB,60,1.07
08-10-2022 07:31:05,08-10-2022 07:29:58,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,75,0,08-10-2022 07:31:02,6.8,12.5,5.7,59.0,0.1,5.5,2.8,Passed,9.65,66,0,66.0,0.0,0,0.0,RHZB,66,3.43
08-10-2022 07:31:06,08-10-2022 07:28:38,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-10-2022 07:31:02,3.8,4.4,0.6,15.0,0.2,0.3,0.25,Passed,4.1,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:31:06,08-10-2022 07:29:58,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,72,73,08-10-2022 07:31:02,3.4,2.8,0.6,19.0,0.1,0.1,0.1,Passed,3.1,60,65,5.0,1.0,0.0,1.0,Passed,62.5,-0.32
08-10-2022 07:31:06,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-10-2022 07:31:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-10-2022 07:31:06,08-10-2022 07:28:19,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,75,0,08-10-2022 07:31:02,3.2,0.0,3.2,200.0,0.1,0.0,0.05,ZB,,85,0,85.0,1.0,0,1.0,RHZB,85,
08-10-2022 07:31:06,08-10-2022 07:29:31,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-10-2022 07:31:02,3.6,3.4,0.2,6.0,0.2,0.1,0.15000000000000002,Passed,3.5,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:31:07,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-10-2022 07:31:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-10-2022 07:41:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-10-2022 07:41:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-10-2022 07:41:03,08-10-2022 07:38:25,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,71,0,08-10-2022 07:41:02,6.3,6.6,0.3,5.0,0.1,0.0,0.05,Passed,6.45,70,0,70.0,0.0,0,0.0,RHZB,70,1.19
08-10-2022 07:41:03,08-10-2022 07:38:46,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-10-2022 07:41:02,7.9,7.3,0.6,8.0,0.0,0.1,0.05,Passed,7.6,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:41:04,08-10-2022 07:38:35,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,71,0,08-10-2022 07:41:02,5.0,5.4,0.4,8.0,0.3,0.4,0.35,Passed,5.2,68,0,68.0,1.0,0,1.0,RHZB,68,0.57
08-10-2022 07:41:04,08-10-2022 07:39:07,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,68,0,08-10-2022 07:41:02,20.3,20.0,0.3,1.0,1.4,1.7,1.5499999999999998,Passed,20.15,100,0,100.0,1.0,0,1.0,RHZB,100,7.45
08-10-2022 07:41:04,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-10-2022 07:41:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-10-2022 07:41:05,08-10-2022 07:40:02,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,73,0,08-10-2022 07:41:02,8.1,6.6,1.5,20.0,0.3,0.0,0.15,Passed,7.35,65,0,65.0,1.0,0,1.0,RHZB,65,2.09
08-10-2022 07:41:05,08-10-2022 07:39:44,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,72,0,08-10-2022 07:41:02,4.9,0.0,4.9,200.0,0.0,0.0,0,ZB,,66,0,66.0,0.0,0,0.0,RHZB,66,
08-10-2022 07:41:06,08-10-2022 07:39:06,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,77,0,08-10-2022 07:41:02,3.4,2.9,0.5,16.0,0.0,0.1,0.05,Passed,3.15,71,0,71.0,4.0,0,4.0,RHZB,71,-0.89
08-10-2022 07:41:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-10-2022 07:41:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-10-2022 07:41:06,08-10-2022 07:39:15,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,75,0,08-10-2022 07:41:02,4.3,4.0,0.3,7.0,0.0,0.0,0,Passed,4.15,58,0,58.0,0.0,0,0.0,RHZB,58,0.63
08-10-2022 07:41:07,08-10-2022 07:39:02,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,71,0,08-10-2022 07:41:02,0.0,300.9,300.9,200.0,0.0,0.0,0,ZA,,68,0,68.0,1.0,0,1.0,RHZB,68,
08-10-2022 07:41:07,08-10-2022 07:38:12,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,74,0,08-10-2022 07:41:02,3.5,3.5,0.0,0.0,0.3,0.2,0.25,Passed,3.5,54,0,54.0,1.0,0,1.0,RHZB,54,0.51
08-10-2022 07:41:07,08-10-2022 07:38:19,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,73,0,08-10-2022 07:41:02,5.1,4.7,0.4,8.0,0.2,0.2,0.2,Passed,4.9,59,0,59.0,1.0,0,1.0,RHZB,59,1.02
08-10-2022 07:41:08,08-10-2022 07:39:58,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,74,0,08-10-2022 07:41:02,6.9,9.2,2.3,29.0,0.1,3.3,1.7,Passed,8.05,66,0,66.0,0.0,0,0.0,RHZB,66,2.45
08-10-2022 07:41:08,08-10-2022 07:38:38,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-10-2022 07:41:02,3.8,4.4,0.6,15.0,0.0,0.0,0,Passed,4.1,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:41:08,08-10-2022 07:39:58,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,71,73,08-10-2022 07:41:02,3.4,2.9,0.5,16.0,0.0,0.1,0.05,Passed,3.15,60,65,5.0,0.0,0.0,0.0,Passed,62.5,-0.29
08-10-2022 07:41:12,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-10-2022 07:41:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-10-2022 07:41:12,08-10-2022 07:40:19,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,75,0,08-10-2022 07:41:02,3.4,0.0,3.4,200.0,0.2,0.0,0.1,ZB,,84,0,84.0,1.0,0,1.0,RHZB,84,
08-10-2022 07:41:12,08-10-2022 07:39:31,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-10-2022 07:41:02,3.6,3.3,0.3,9.0,0.0,0.1,0.05,Passed,3.45,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:41:13,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-10-2022 07:41:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-10-2022 07:51:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-10-2022 07:51:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-10-2022 07:51:03,08-10-2022 07:48:25,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,71,0,08-10-2022 07:51:02,6.2,6.4,0.2,3.0,0.1,0.2,0.15000000000000002,Passed,6.3,70,0,70.0,0.0,0,0.0,RHZB,70,1.1
08-10-2022 07:51:03,08-10-2022 07:48:46,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-10-2022 07:51:02,7.8,7.1,0.7,9.0,0.1,0.2,0.15000000000000002,Passed,7.45,0,0,0.0,0,0,0.0,RHZAB,,
08-10-2022 07:51:03,08-10-2022 07:48:35,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,72,0,08-10-2022 07:51:02,5.4,5.8,0.4,7.0,0.4,0.4,0.4,Passed,5.6,68,0,68.0,0.0,0,0.0,RHZB,68,0.82
08-10-2022 07:51:03,08-10-2022 07:49:07,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,68,0,08-10-2022 07:51:02,13.7,13.4,0.3,2.0,6.6,6.6,6.6,Passed,13.55,100,0,100.0,0.0,0,0.0,RHZB,100,3.43
08-10-2022 07:51:04,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-10-2022 07:51:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-10-2022 07:51:04,08-10-2022 07:50:03,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,73,0,08-10-2022 07:51:02,7.6,6.5,1.1,16.0,0.5,0.1,0.3,Passed,7.05,64,0,64.0,1.0,0,1.0,RHZB,64,1.98
08-10-2022 07:51:04,08-10-2022 07:49:44,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,72,0,08-10-2022 07:51:02,4.5,0.0,4.5,200.0,0.4,0.0,0.2,ZB,,65,0,65.0,1.0,0,1.0,RHZB,65,
08-10-2022 07:51:04,08-10-2022 07:49:06,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,78,0,08-10-2022 07:51:02,3.5,2.9,0.6,19.0,0.1,0.0,0.05,Passed,3.2,70,0,70.0,1.0,0,1.0,RHZB,70,-0.79
08-10-2022 07:51:05,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-10-2022 07:51:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-10-2022 07:51:05,08-10-2022 07:49:14,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,76,0,08-10-2022 07:51:02,4.4,4.1,0.3,7.0,0.1,0.1,0.1,Passed,4.25,58,0,58.0,0.0,0,0.0,RHZB,58,0.69
08-10-2022 07:51:05,08-10-2022 07:49:02,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,71,0,08-10-2022 07:51:02,0.0,300.9,300.9,200.0,0.0,0.0,0,ZA,,67,0,67.0,1.0,0,1.0,RHZB,67,
08-10-2022 07:51:05,08-10-2022 07:48:12,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,74,0,08-10-2022 07:51:02,3.7,3.6,0.1,3.0,0.2,0.1,0.15000000000000002,Passed,3.65,55,0,55.0,1.0,0,1.0,RHZB,55,0.54
08-10-2022 07:51:05,08-10-2022 07:48:20,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,73,0,08-10-2022 07:51:02,4.9,4.6,0.3,6.0,0.2,0.1,0.15000000000000002,Passed,4.75,59,0,59.0,0.0,0,0.0,RHZB,59,0.93
