time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,Time Executed,pm2.5_10minute_a,pm2.5_10minute_b,PM2.5_Diff,PM2.5_RelDiff,PM2.5_JumpA,PM2.5_JumpB,PM2.5_JumpRelDiff,PM2.5 QA Flag,PM2.5 Uncorrected Avg,humidity_a,humidity_b,RH_Diff,RH_JumpA,RH_JumpB,RH_JumpDiff,RH QA Flag,RH Avg,PM2.5 Corrected
08-14-2022 00:01:06,08-13-2022 23:59:01,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,71,0,08-14-2022 00:01:03,6.7,6.7,0.0,0.0,0,0,0,Passed,6.7,53,0,53.0,0,0,0.0,RHZB,53,2.54
08-14-2022 00:01:07,08-13-2022 23:59:52,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,63,0,08-14-2022 00:01:03,0.4,201.0,200.6,199.0,0,0,0,QQ,,64,0,64.0,0,0,0.0,RHZB,64,
08-14-2022 00:01:07,08-13-2022 23:59:03,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,68,0,08-14-2022 00:01:03,7.0,6.4,0.6,9.0,0,0,0,Passed,6.7,57,0,57.0,0,0,0.0,RHZB,57,2.26
08-14-2022 00:01:07,08-13-2022 23:59:18,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,63,0,08-14-2022 00:01:03,2.0,1.7,0.3,16.0,0,0,0,Passed,1.85,64,0,64.0,0,0,0.0,RHZB,64,-1.19
08-14-2022 00:01:07,08-13-2022 23:59:16,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,61,0,08-14-2022 00:01:03,2.5,6.6,4.1,90.0,0,0,0,Passed,4.55,68,0,68.0,0,0,0.0,RHZB,68,0.18
08-14-2022 00:01:08,08-13-2022 23:59:09,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-14-2022 00:01:03,8.0,9.0,1.0,12.0,0,0,0,Passed,8.5,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:01:08,08-14-2022 00:00:25,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,63,65,08-14-2022 00:01:03,7.3,5.6,1.7,26.0,0,0,0,Passed,6.45,65,69,4.0,0,0,0.0,Passed,67.0,1.4
08-14-2022 00:01:08,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-14-2022 00:01:03,0.0,0.0,0.0,0,0,0,0,T,,77,0,77.0,0,0,0.0,RHZB,77,
08-14-2022 00:01:08,08-13-2022 23:59:14,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,67,0,08-14-2022 00:01:03,1.8,0.0,1.8,200.0,0,0,0,ZB,,81,0,81.0,0,0,0.0,RHZB,81,
08-14-2022 00:01:09,08-14-2022 00:00:28,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-14-2022 00:01:03,2.6,2.4,0.2,8.0,0,0,0,Passed,2.5,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:01:13,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-14-2022 00:01:03,1.1,1.0,0.1,10.0,0,0,0,T,,22,0,22.0,0,0,0.0,RHZB,22,
08-14-2022 00:11:04,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-14-2022 00:11:03,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-14-2022 00:11:05,08-14-2022 00:09:14,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,68,0,08-14-2022 00:11:03,1.4,1.4,0.0,0.0,0.1,0.0,200.0,Passed,1.4,58,0,58.0,0.0,0,0.0,RHZB,58,-1.05
08-14-2022 00:11:05,08-13-2022 08:01:09,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-14-2022 00:11:03,2.0,2.1,0.1,5.0,0.0,0.0,0,T,,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:11:05,08-14-2022 00:05:10,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,67,0,08-14-2022 00:11:03,2.2,2.6,0.4,17.0,0.1,0.0,200.0,T,,61,0,61.0,0.0,0,0.0,RHZB,61,
08-14-2022 00:11:05,08-14-2022 00:09:55,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,63,0,08-14-2022 00:11:03,2.7,2.3,0.4,16.0,0.3,0.2,40.0,Passed,2.5,79,0,79.0,1.0,0,1.0,RHZB,79,-1.85
08-14-2022 00:11:06,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-14-2022 00:11:03,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-14-2022 00:11:06,08-14-2022 00:09:05,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,67,0,08-14-2022 00:11:03,9.7,7.8,1.9,22.0,0.7,0.9,25.0,Passed,8.75,63,0,63.0,0.0,0,0.0,RHZB,63,3.09
08-14-2022 00:11:06,08-14-2022 00:08:14,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,67,0,08-14-2022 00:11:03,5.4,0.0,5.4,200.0,0.3,0.0,200.0,ZB,,61,0,61.0,1.0,0,1.0,RHZB,61,
08-14-2022 00:11:06,08-14-2022 00:08:31,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,67,0,08-14-2022 00:11:03,2.5,1.8,0.7,33.0,0.1,0.2,67.0,Passed,2.15,76,0,76.0,1.0,0,1.0,RHZB,76,-1.85
08-14-2022 00:11:07,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-14-2022 00:11:03,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-14-2022 00:11:07,08-14-2022 00:09:01,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,71,0,08-14-2022 00:11:03,6.7,6.7,0.0,0.0,0.0,0.0,0,Passed,6.7,54,0,54.0,1.0,0,1.0,RHZB,54,2.47
08-14-2022 00:11:07,08-14-2022 00:09:52,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,62,0,08-14-2022 00:11:03,0.2,201.0,200.8,200.0,0.2,0.0,200.0,QQ,,64,0,64.0,0.0,0,0.0,RHZB,64,
08-14-2022 00:11:07,08-14-2022 00:09:03,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,67,0,08-14-2022 00:11:03,4.7,4.2,0.5,11.0,2.3,2.2,4.0,Passed,4.45,57,0,57.0,0.0,0,0.0,RHZB,57,0.88
08-14-2022 00:11:08,08-14-2022 00:09:18,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,63,0,08-14-2022 00:11:03,2.0,1.7,0.3,16.0,0.0,0.0,0,Passed,1.85,64,0,64.0,0.0,0,0.0,RHZB,64,-1.19
08-14-2022 00:11:08,08-14-2022 00:09:16,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,61,0,08-14-2022 00:11:03,2.5,9.6,7.1,117.0,0.0,3.0,200.0,Passed,6.05,69,0,69.0,1.0,0,1.0,RHZB,69,1.02
08-14-2022 00:11:08,08-14-2022 00:09:09,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-14-2022 00:11:03,7.0,8.1,1.1,15.0,1.0,0.9,11.0,Passed,7.55,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:11:09,08-14-2022 00:08:25,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,63,65,08-14-2022 00:11:03,7.2,5.7,1.5,23.0,0.1,0.1,0.0,Passed,6.45,65,70,5.0,0.0,1.0,1.0,Passed,67.5,1.37
08-14-2022 00:11:09,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-14-2022 00:11:03,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-14-2022 00:11:09,08-14-2022 00:09:14,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,66,0,08-14-2022 00:11:03,1.6,0.1,1.5,176.0,0.2,0.1,67.0,Passed,0.85,81,0,81.0,0.0,0,0.0,RHZB,81,-2.99
08-14-2022 00:11:09,08-14-2022 00:08:29,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-14-2022 00:11:03,2.5,2.3,0.2,8.0,0.1,0.1,0.0,Passed,2.4,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:11:10,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-14-2022 00:11:03,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-14-2022 00:21:14,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-14-2022 00:21:03,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-14-2022 00:21:17,08-14-2022 00:19:14,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,68,0,08-14-2022 00:21:03,1.3,1.5,0.2,14.0,0.1,0.1,0.0,Passed,1.4,59,0,59.0,1.0,0,1.0,RHZB,59,-1.12
08-14-2022 00:21:17,08-13-2022 08:01:09,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-14-2022 00:21:03,2.0,2.1,0.1,5.0,0.0,0.0,0,T,,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:21:17,08-14-2022 00:19:11,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,67,0,08-14-2022 00:21:03,2.3,2.7,0.4,16.0,0.1,0.1,0.0,Passed,2.5,61,0,61.0,0.0,0,0.0,RHZB,61,-0.59
08-14-2022 00:21:17,08-14-2022 00:19:55,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,64,0,08-14-2022 00:21:03,2.9,2.6,0.3,11.0,0.2,0.3,40.0,Passed,2.75,79,0,79.0,0.0,0,0.0,RHZB,79,-1.69
08-14-2022 00:21:18,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-14-2022 00:21:03,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-14-2022 00:21:18,08-14-2022 00:19:05,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,67,0,08-14-2022 00:21:03,9.0,7.5,1.5,18.0,0.7,0.3,80.0,Passed,8.25,63,0,63.0,0.0,0,0.0,RHZB,63,2.78
08-14-2022 00:21:18,08-14-2022 00:20:14,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,68,0,08-14-2022 00:21:03,5.4,0.0,5.4,200.0,0.0,0.0,0,ZB,,60,0,60.0,1.0,0,1.0,RHZB,60,
08-14-2022 00:21:18,08-14-2022 00:20:31,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,67,0,08-14-2022 00:21:03,2.2,1.6,0.6,32.0,0.3,0.2,40.0,Passed,1.9,76,0,76.0,0.0,0,0.0,RHZB,76,-2.0
08-14-2022 00:21:19,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-14-2022 00:21:03,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-14-2022 00:21:19,08-14-2022 00:19:01,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,71,0,08-14-2022 00:21:03,7.1,7.1,0.0,0.0,0.4,0.4,0.0,Passed,7.1,54,0,54.0,0.0,0,0.0,RHZB,54,2.71
08-14-2022 00:21:19,08-14-2022 00:19:52,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,62,0,08-14-2022 00:21:03,0.1,201.0,200.9,200.0,0.1,0.0,200.0,QQ,,64,0,64.0,0.0,0,0.0,RHZB,64,
08-14-2022 00:21:19,08-14-2022 00:19:03,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,67,0,08-14-2022 00:21:03,3.3,3.0,0.3,10.0,1.4,1.2,15.0,Passed,3.15,56,0,56.0,1.0,0,1.0,RHZB,56,0.16
08-14-2022 00:21:19,08-14-2022 00:19:18,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,63,0,08-14-2022 00:21:03,2.1,1.8,0.3,15.0,0.1,0.1,0.0,Passed,1.95,64,0,64.0,0.0,0,0.0,RHZB,64,-1.13
08-14-2022 00:21:20,08-14-2022 00:19:16,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,60,0,08-14-2022 00:21:03,2.3,8.0,5.7,111.0,0.2,1.6,156.0,Passed,5.15,69,0,69.0,0.0,0,0.0,RHZB,69,0.47
08-14-2022 00:21:20,08-14-2022 00:19:12,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-14-2022 00:21:03,6.2,7.1,0.9,14.0,0.8,1.0,22.0,Passed,6.65,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:21:20,08-14-2022 00:20:25,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,63,65,08-14-2022 00:21:03,7.0,5.5,1.5,24.0,0.2,0.2,0.0,Passed,6.25,65,70,5.0,0.0,0.0,0.0,Passed,67.5,1.25
08-14-2022 00:21:20,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-14-2022 00:21:03,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-14-2022 00:21:21,08-14-2022 00:19:14,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,66,0,08-14-2022 00:21:03,1.6,0.0,1.6,200.0,0.0,0.1,200.0,ZB,,82,0,82.0,1.0,0,1.0,RHZB,82,
08-14-2022 00:21:21,08-14-2022 00:20:29,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-14-2022 00:21:03,2.4,2.2,0.2,9.0,0.1,0.1,0.0,Passed,2.3,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:21:21,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-14-2022 00:21:03,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-14-2022 00:31:04,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-14-2022 00:31:03,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-14-2022 00:31:04,08-14-2022 00:29:14,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,68,0,08-14-2022 00:31:03,1.2,1.3,0.1,8.0,0.1,0.2,67.0,Passed,1.25,58,0,58.0,1.0,0,1.0,RHZB,58,-1.14
08-14-2022 00:31:05,08-13-2022 08:01:09,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-14-2022 00:31:03,2.0,2.1,0.1,5.0,0.0,0.0,0,T,,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:31:05,08-14-2022 00:29:11,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,67,0,08-14-2022 00:31:03,2.4,2.8,0.4,15.0,0.1,0.1,0.0,Passed,2.6,61,0,61.0,0.0,0,0.0,RHZB,61,-0.52
08-14-2022 00:31:05,08-14-2022 00:29:55,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,64,0,08-14-2022 00:31:03,3.0,2.9,0.1,3.0,0.1,0.3,100.0,Passed,2.95,79,0,79.0,0.0,0,0.0,RHZB,79,-1.57
08-14-2022 00:31:05,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-14-2022 00:31:03,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-14-2022 00:31:06,08-14-2022 00:29:05,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,66,0,08-14-2022 00:31:03,9.4,7.8,1.6,19.0,0.4,0.3,29.0,Passed,8.6,63,0,63.0,0.0,0,0.0,RHZB,63,3.0
08-14-2022 00:31:06,08-14-2022 00:30:14,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,68,0,08-14-2022 00:31:03,5.8,0.0,5.8,200.0,0.4,0.0,200.0,ZB,,60,0,60.0,0.0,0,0.0,RHZB,60,
08-14-2022 00:31:06,08-14-2022 00:28:32,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-14-2022 00:31:03,2.1,1.6,0.5,27.0,0.1,0.0,200.0,Passed,1.85,77,0,77.0,1.0,0,1.0,RHZB,77,-2.1
08-14-2022 00:31:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-14-2022 00:31:03,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-14-2022 00:31:07,08-14-2022 00:29:01,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,71,0,08-14-2022 00:31:03,7.1,7.3,0.2,3.0,0.0,0.2,200.0,Passed,7.2,54,0,54.0,0.0,0,0.0,RHZB,54,2.77
08-14-2022 00:31:07,08-14-2022 00:29:52,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,62,0,08-14-2022 00:31:03,0.1,201.0,200.9,200.0,0.0,0.0,0,QQ,,64,0,64.0,0.0,0,0.0,RHZB,64,
08-14-2022 00:31:07,08-14-2022 00:29:03,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,67,0,08-14-2022 00:31:03,2.6,2.3,0.3,12.0,0.7,0.7,0.0,Passed,2.45,56,0,56.0,0.0,0,0.0,RHZB,56,-0.27
08-14-2022 00:31:07,08-14-2022 00:29:18,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,63,0,08-14-2022 00:31:03,2.2,1.9,0.3,15.0,0.1,0.1,0.0,Passed,2.05,65,0,65.0,1.0,0,1.0,RHZB,65,-1.14
08-14-2022 00:31:07,08-14-2022 00:29:16,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,60,0,08-14-2022 00:31:03,2.2,5.4,3.2,84.0,0.1,2.6,185.0,Passed,3.8,69,0,69.0,0.0,0,0.0,RHZB,69,-0.35
08-14-2022 00:31:08,08-14-2022 00:29:09,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-14-2022 00:31:03,5.5,6.4,0.9,15.0,0.7,0.7,0.0,Passed,5.95,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:31:08,08-14-2022 00:28:25,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,64,65,08-14-2022 00:31:03,6.6,5.4,1.2,20.0,0.4,0.1,120.0,Passed,6.0,65,69,4.0,0.0,1.0,1.0,Passed,67.0,1.13
08-14-2022 00:31:12,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-14-2022 00:31:03,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-14-2022 00:31:13,08-14-2022 00:29:14,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,66,0,08-14-2022 00:31:03,1.5,0.1,1.4,175.0,0.1,0.1,0.0,Passed,0.8,82,0,82.0,0.0,0,0.0,RHZB,82,-3.09
08-14-2022 00:31:13,08-14-2022 00:30:29,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-14-2022 00:31:03,2.3,2.2,0.1,4.0,0.1,0.0,200.0,Passed,2.25,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:31:13,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-14-2022 00:31:03,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-14-2022 00:41:04,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-14-2022 00:41:03,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-14-2022 00:41:04,08-14-2022 00:39:14,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,68,0,08-14-2022 00:41:03,1.0,1.1,0.1,10.0,0.2,0.2,0.0,Passed,1.05,59,0,59.0,1.0,0,1.0,RHZB,59,-1.33
08-14-2022 00:41:04,08-13-2022 08:01:09,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-14-2022 00:41:03,2.0,2.1,0.1,5.0,0.0,0.0,0,T,,0,0,0.0,0,0,0.0,RHZAB,,
08-14-2022 00:41:05,08-14-2022 00:39:11,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,67,0,08-14-2022 00:41:03,2.5,2.8,0.3,11.0,0.1,0.0,200.0,Passed,2.65,62,0,62.0,1.0,0,1.0,RHZB,62,-0.56
08-14-2022 00:41:05,08-14-2022 00:39:55,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,64,0,08-14-2022 00:41:03,3.3,3.3,0.0,0.0,0.3,0.4,29.0,Passed,3.3,78,0,78.0,1.0,0,1.0,RHZB,78,-1.29
08-14-2022 00:41:05,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-14-2022 00:41:03,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-14-2022 00:41:05,08-14-2022 00:39:05,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,66,0,08-14-2022 00:41:03,9.1,7.8,1.3,15.0,0.3,0.0,200.0,Passed,8.45,64,0,64.0,1.0,0,1.0,RHZB,64,2.83
08-14-2022 00:41:06,08-14-2022 00:40:14,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,67,0,08-14-2022 00:41:03,6.4,0.0,6.4,200.0,0.6,0.0,200.0,ZB,,61,0,61.0,1.0,0,1.0,RHZB,61,
08-14-2022 00:41:06,08-14-2022 00:40:33,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-14-2022 00:41:03,2.0,1.5,0.5,29.0,0.1,0.1,0.0,Passed,1.75,78,0,78.0,1.0,0,1.0,RHZB,78,-2.23
08-14-2022 00:41:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-14-2022 00:41:03,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-14-2022 00:41:06,08-14-2022 00:39:01,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,71,0,08-14-2022 00:41:03,7.3,7.4,0.1,1.0,0.2,0.1,67.0,Passed,7.35,54,0,54.0,0.0,0,0.0,RHZB,54,2.86
08-14-2022 00:41:07,08-14-2022 00:39:53,115703,"Waterville Valley, NH",PA-II,7.00,43.953625,-71.50886,1493,61,0,08-14-2022 00:41:03,0.0,201.0,201.0,200.0,0.1,0.0,200.0,ZA,,64,0,64.0,0.0,0,0.0,RHZB,64,
08-14-2022 00:41:07,08-14-2022 00:39:03,12050,Franconia,PA-II,7.00,44.220573,-71.732315,999,67,0,08-14-2022 00:41:03,2.1,1.9,0.2,10.0,0.5,0.4,22.0,Passed,2.0,57,0,57.0,1.0,0,1.0,RHZB,57,-0.61
08-14-2022 00:41:07,08-14-2022 00:39:18,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,63,0,08-14-2022 00:41:03,2.4,2.1,0.3,13.0,0.2,0.2,0.0,Passed,2.25,65,0,65.0,0.0,0,0.0,RHZB,65,-1.02
